"District Code","Building Code","Type","CHARTCD","CHARTNAME","ISD","City Code","Geoloc","Building Name","ADDR1","ADDR2","CITY1","CITY2","ZIP1","ZIP2","COMNAME","GRADESET","MAGNET","REGCFG","EIN","NCES","FUNCTION","RELORIENT","LNAME","FNAME","MIDINIT","HONORIFIC","ADASSIGN","TELEPHONE","FAX","EMAIL","WEBADDR","OPENDATE","CLOSEDATE","STATUS","OWNERSHIP","HDCOUNT","HISTORY","GRADESTR"
"82988","09607","04","0000666817","Bay Mills Community College","82","82","8282160","Discovery Arts and Technology PSA","27355 WOODSFIELD ST","27355 WOODSFIELD ST","INKSTER","INKSTER","48141-1242","48141-1242","Discovery Arts and Technology PSA",,"01",,,"260030301946",,,"Hurt","Shawn",,"Mr.","03","3138270762","3138270763","SHurt@discoveryartstech.org",,"09/06/2005",,"01","07","F",,"KG, 1-8, Alt, GenEd, PK, SchlChoice, SpecEd"
"11904","00000","09","0000666817","Bay Mills Community College","11","11","1111010","Mildred C. Wells Preparatory Academy","281 SOUTH FAIR AVE","281 SOUTH FAIR AVE","BENTON HARBOR","BENTON HARBOR","49022-7219","49022-7219","Mildred C. Wells Preparatory Academy",,,,,"2600297",,,"Casteel","Lisa","M","Ms.","04","2699262885","2699262923","lisa.casteel@leonagroup.com","www.wellsacademy.com/index.htm","09/06/2005",,"01","07","F",,"KG,KG-Part,1-7, GenEd, SpecEd"
"11904","09608","04","0000666817","Bay Mills Community College","11","11","1111010","Mildred C. Wells Preparatory Academy","281 SOUTH FAIR AVE","281 SOUTH FAIR AVE","BENTON HARBOR","BENTON HARBOR","49022-7219","49022-7219","Mildred C. Wells Preparatory Academy",,,,,"260029701848",,,"Casteel","Lisa",,"Ms.","04","2699262885","2699262923","lisa.casteel@leonagroup.com",,"09/06/2005",,"01","07","F",,"KG, KG-Part, 1-7, GenEd, SpecEd"
"82987","00000","09","0000666817","Bay Mills Community College","82","82","8282060","Frontier International Academy","2619 FLORIAN ST","2619 FLORIAN ST","HAMTRAMCK","HAMTRAMCK","48212-3452","48212-3452","Frontier International Academy",,,,,"2600301",,,"Issa","Mohamad",,"Mr.","01","7343699500","7343699499","mohamad@gee-edu.com","frontier-academy.net","08/22/2005",,"01","03","F",,"6-12, Alt, GenEd, SpecEd"
"82987","09609","04","0000666817","Bay Mills Community College","82","82","8282060","Frontier International Academy","2619 FLORIAN ST","2619 FLORIAN ST","HAMTRAMCK","HAMTRAMCK","48212-3452","48212-3452","Frontier International Academy",,"99",,,"260030101945",,,"Rashid","Harun",,"Dr.","04","3138870940","3138877501","rashidh@frontier-academy.net","frontier-academy.net","08/22/2005",,"01","03","F",,"6-12, Alt, GenEd, SpecEd"
"82971","09611","04","8200000000","Wayne RESA","82","82","8282010","Blanche Kelso Bruce Academy-Wolverine","2629 LENOX ST","2629 LENOX ST","DETROIT","DETROIT","48215-2667","48215-2667","Blanche Kelso Bruce Academy",,,,,"260027201936",,,"Burrell","Clifford",,"Mr.","04","3137157070",,"cburrell@bkbacademy.org",,"08/31/2005",,"01","07","F",,"5-12, Alt, GenEd, SpecEd"
"82971","09612","04","8200000000","Wayne RESA","82","82","8282010","Blanche Kelso Bruce Academy-St. Jude's","15255 MAYFIELD ST","15255 MAYFIELD ST","DETROIT","DETROIT","48205-4138","48205-4138","Blanche Kelso Bruce Academy",,,,,"260027201937",,,"Burrell","Clifford",,"Mr.","04","3136562600",,"cburrell@bkbacademy.org",,"08/31/2005",,"01","07","F",,"5-12, Alt, GenEd, SpecEd"
"82971","09613","04","8200000000","Wayne RESA","82","82","8282010","Blanche Kelso Bruce Academy-Victor's","1200 ALTER RD","1200 ALTER RD","DETROIT","DETROIT","48215-2833","48215-2833","Blanche Kelso Bruce Academy",,,,,"260027201938",,,"Burrell","Clifford",,"Mr.","04","3136562600",,"cburrell@bkbacademy.org",,"08/31/2005",,"01","07","F",,"5-12, Alt, GenEd, SpecEd"
"82992","00000","09","8207000000","Highland Park","82","82","8282070","Northpointe Academy","53 CANDLER ST","53 CANDLER ST","HIGHLAND PARK","HIGHLAND PARK","48203-2827","48203-2827","Northpointe Academy",,,,,"2600323",,,"Taylor","Sharon",,"Ms.","01","3138682916",,"staylor@northpointepsa.org","www.northpointepsa.org/","09/06/2005",,"01","05","F",,"KG,1-8, GenEd, SpecEd"
"82992","09615","04","8207000000","Highland Park","82","82","8282070","Northpointe Academy","53 CANDLER ST","53 CANDLER ST","HIGHLAND PARK","HIGHLAND PARK","48203-2827","48203-2827","Northpointe Academy",,,,,"260032301950",,,"Goodley","Thomas",,"Mr.","04","3138682916","3138680443","tgoodley@northpointepsa.org",,"09/06/2005",,"01","05","F",,"KG, 1-8, GenEd, SpecEd"
"82971","09618","04","8200000000","Wayne RESA","82","82","8282010","Blanche Kelso Bruce Academy-DePaul","609 EAST GRAND BLVD","609 EAST GRAND BLVD","DETROIT","DETROIT","48207-3543","48207-3543","Blanche Kelso Bruce Academy",,,,,"260027201940",,,"Burrell","Clifford",,"Mr.","04","3136562600",,"cburrell@bkbacademy.org",,"08/13/2005",,"01","07","F",,"5-12, Alt, GenEd, SpecEd"
"82925","09619","04","0000002314","Saginaw Valley State University","82","82","8282010","Detroit Community Schools-Elementary","12675 BURT RD","12675 BURT RD","DETROIT","DETROIT","48223-3314","48223-3314","Detroit Community Schools",,,,,"260017001934",,,"Parks","Georgette",,"Ms.","04","3135373570","6165376904","gAILPARKS2008@comcast.net",,"09/01/2005",,"01","07","F",,"KG-Part, 1-8, Alt, GenEd, SpecEd"
"82990","00000","09","8201000000","Detroit","82","82","8282010","Covenant House Academy East","7600 GOETHE ST","7600 GOETHE ST","DETROIT","DETROIT","48214-1762","48214-1762","Covenant House Academy East",,,,,"2600321",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org",,"09/26/2005",,"01","07","F",,"9-12, Alt, GenEd, SpecEd"
"82990","09621","04","8201000000","Detroit","82","82","8282010","Covenant House Academy East","7600 GOETHE ST","7600 GOETHE ST","DETROIT","DETROIT","48214-1762","48214-1762","Covenant House Academy East",,,,,"260032101948",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org",,"09/26/2005",,"01","03","F",,"9-12, Alt, GenEd, SpecEd"
"25010","09622","07",,,"25","25","2525010","King Early Childhood Education Center","520 WEST RANKIN ST","520 WEST RANKIN ST","FLINT","FLINT","48505-4126","48505-4126","Flint",,,,,"261452001858",,,"Chom","Lauren",,"Mrs.","06","8107601344","8107607006","lchom@flintschools.org",,"08/29/2005",,"01","01","F",,"KG, GenEd, PK"
"13010","09623","07",,,"13","13","1313010","Rental-Food Service Site","1418 COOPER ST","1418 Cooper St","ALBION","Albion","49224-1083","49224","Albion",,,,,,"04",,"Clarke","Frederick",,"Mr.","01","5176299166","5176298209","clarkef@albion.k12.mi.us","http://www.albion.k12.mi.us/","07/01/2005",,,"01","F",,", SpecEd"
"82989","00000","09","8201000000","Detroit","82","82","8282010","Covenant House Academy Southwest","5668 BAKER ST","5668 BAKER ST","DETROIT","DETROIT","48209-2169","48209-2169","Covenant House Academy Southwest",,,,,"2600320",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org","www.wediducan.com/covenant-house-west","09/26/2005",,"01","07","F",,"9-12, Alt, GenEd, SpecEd"
"82989","09624","04","8201000000","Detroit","82","82","8282010","Covenant House Academy Southwest","5668 BAKER ST","5668 BAKER ST","DETROIT","DETROIT","48209-2169","48209-2169","Covenant House Academy Southwest",,,,,"260032001947",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org",,"09/26/2005",,"01","03","F",,"9-12, Alt, GenEd, SpecEd"
"50040","09626","07",,,"50","50","5050040","Early Childhood Center","52680 WASHINGTON ST","52680 WASHINGTON ST","NEW BALTIMORE","NEW BALTIMORE","48047-1567","48047-1567","Anchor Bay",,,,,"260279001880",,,"Healy","Barbara",,"Ms.","08","5867167862","5867167864","bhealy@abs.misd.net",,"09/01/2005",,"01","01","F",,", PK"
"78080","09627","07",,,"78","78","7878080","Bus Garage","2775 WEST BRITTON RD","2775 WEST BRITTON RD","PERRY","PERRY","48872-9604","48872-9604","Perry",,,,,,"02",,"Parmalee","Dan",,"Mr.","06","5176253107","5176256256","parmaleed@perry.k12.mi.us","perry.k12.mi.us","11/02/2005",,"01","01","F",,
"79100","09628","05",,,"79","79",,"Glaza Building","8655 GLEASON ST","8655 GLEASON ST","MILLINGTON","MILLINGTON","48746-8600","48746-8600","Millington",,,,,"262391007824",,,"Bearss II","Roger","E","Mr.","04","9898715220","9898715260","roger.bearss@mcsdistrict.com","mcsdistrict.com","11/07/2005",,"01","01","F",,"7-12, AdultEd, Alt, PK, SchlChoice, SpecEd"
"47010","09629","06",,,"47","47","4747010","Mapletree Montessori Academy","2944 SOUTH OLD US HIGHWAY 23","2944 SOUTH OLD US HIGHWAY 23","BRIGHTON","BRIGHTON","48114-8601","48114-8601","Brighton",,,,,,,"099","Cherry","Patricia",,"Ms.","03","8102258321","8102257258","pscherry@sbcglobal.net","www.mapletreemontessori.com","09/30/2005",,"01","07","F",,"KG-Part,1-6, GenEd, PK"
"63150","09631","06",,,"63","63","6363150","Schoolhouse Montessori Academy","3305 CROOKS RD","3305 CROOKS RD","TROY","TROY","48084-1680","48084-1680","Troy",,,,,,,"060","Wells","C. T.",,"Ms.","03","2486496149","2486496130","twells@schoolhousecorporate.com","www.schoolhousemontessori.com","09/13/2005",,"01","07","F",,"1-5, GenEd"
"11300","09634","07",,,"11","11","1111300","NCS Transportation Center","1740 LAKE ST","1740 LAKE ST","NILES","NILES","49120-1239","49120-1239","Niles",,,,,,"02",,"Pemberton","Chris",,"Mr.","06","2696841420","2696849536","chris.pemberton@nilesschools.org",,"11/10/2005",,"01","07","F",,
"11300","09633","07",,,"11","11","1111300","Operations Center","1214 AIRPORT RD","1214 AIRPORT RD","NILES","NILES","49120-9205","49120-9205","Niles",,,,,,"03",,"Weaver","Art",,"Mr.","06","2696848020",,"art.weaver@nilesschools.org","www.nilesschools.org","11/10/2005",,"01","01","F",,
"80140","09635","05",,,"80","80",,"Alternative and Adult Education","101 PRIMARY WAY","100 North Nursery Street","LAWTON","Lawton","49065-8781","49065","Lawton",,,,,"262124001915",,,"Webster","Tamara","S","Ms.","04","2696247542","2696246489","twebster@lawtoncs.org","www.lawtoncs.org","11/14/2005",,"01","01","F",,"9-12, Alt, GenEd, SchlChoice, SpecEd"
"82030","09636","07",,,"82","82","8282030","Dearborn Center for Math, Science and Technology","22586 ANN ARBOR TRL","22586 ANN ARBOR TRL","DEARBORN HEIGHTS","DEARBORN HEIGHTS","48127-2508","48127-2508","Dearborn",,,,,"261160001928",,,"Green","Winifred",,"Ms.","04","3138272720","3138272725","GreenW@dearborn.k12.mi.us",,"11/17/2005",,"01","01","F",,"9-12, GenEd"
"84000","00000","02",,,"84","33",,"State of Michigan","PO Box 30013","111 SOUTH CAPITOL AVE","Lansing","LANSING","48909","48933-1555","State of Michigan",,,,,"2600948",,,"Granholm","Jennifer","M",,"03","5173733400",,"gov_feed_back@mi.gov","www.michigan.gov","01/01/1900",,"01","01","F",,", AdultEd, Delinq, GenEd, HealthCtr, PK, SpecEd"
"11000","09637","07",,,"11","11","1111240","Community Based Early Childhood Services","711 SAINT JOSEPH AVE","711 SAINT JOSEPH AVE","BERRIEN SPRINGS","BERRIEN SPRINGS","49103-1583","49103-1583","Berrien ISD",,,,,"268016007808",,,"Mack","Stephanie",,"Ms.","06","2694717725","2694712941","stephanie.mack@berrienresa.org",,"12/02/2004",,"01","06","F",,", PK, SpecEd"
"50040","09638","07",,,"50","50","5050040","Anchor Bay Aquatic Center","52401 ASHLEY ST","52401 ASHLEY ST","NEW BALTIMORE","NEW BALTIMORE","48047-3233","48047-3233","Anchor Bay",,,,,,"06",,"Mellon","Colleen",,"Mrs.","09","5867164623","5867161461","cmellon@abs.misd.net",,"01/03/2006",,"01","01","F",,", GenEd"
"50040","09639","07",,,"50","50","5050040","Anchor Bay Transportation Center","51890 WASHINGTON ST","51890 WASHINGTON ST","NEW BALTIMORE","NEW BALTIMORE","48047-1508","48047-1508","Anchor Bay",,,,,,"02",,"Delor","Mary",,"Ms.","08","5867254220","5867254223","mdelor@abs.misd.net",,"01/03/2006",,"01","01","F",,
"70000","09640","05",,,"70","70",,"Juvenile Services Center","6542 136TH AVE","12120 FILLMORE ST","HOLLAND","WEST OLIVE","49424-9243","49460-8985","Ottawa ISD",,,,,"268090002039",,,"Clearwater","Charles",,"Mr.","03","6167388970","6163992468","cclearwa@oaisd.org","www.oaisd.org","01/11/2006",,"01","06","F",,"3-12, Alt"
"82240","09642","07",,,"82","82","8282240","Westwood Pre-School","25251 ANNAPOLIS ST","25251 ANNAPOLIS ST","DEARBORN HEIGHTS","DEARBORN HEIGHTS","48125-1815","48125-1815","Westwood",,,,,"261164001931",,,"Schoenberger","Jean",,"Mrs.","04","3132921600","3132924282","schoenbergerj@wwschools.net","www.westwood.k12.mi.us","01/30/2006",,"01","01","F",,", PK, SpecEd"
"64000","09643","07",,,"64","64","6464080","Early Childhood DD","844 SOUTH GRISWOLD ST","155 EAST 6TH ST","HART","SHELBY","49420-9756","49455-1165","Oceana ISD",,,,,"268089001903",,,"Campagna","Sheri",,"Mrs.","06","2318735651","2318735779","scampagna@mloisd.org","mloisd.org","01/30/2006",,"01","06","F",,", SpecEd"
"70190","09644","05",,,"70","70",,"Georgetown Elementary School","3090 BALDWIN ST","3909 BALDWIN ST","HUDSONVILLE","HUDSONVILLE","49426-8610","49426-7376","Hudsonville",,"01",,,"261884001907",,,"Reagan","Theresa","E","Mrs.","04","6167979797","6167979929","treagan@hpseagles.net","www.hudsonville.k12.mi.us","07/27/2006",,"01","01","F",,"RetK, RetK-Part, KG-Part, 1-5, GenEd, PK, Tuit"
"82100","09646","05",,,"82","82",,"Workman Elementary School","250 NORTH DENTON RD","250 NORTH DENTON RD","CANTON","CANTON","48187-2135","48187-2135","Plymouth-Canton",,"01",,,"262856001929",,,"Burt","James",,"Dr.","04","7345826700","7348446526","jim.burt@pccsmail.net","www.pccs.k12.mi.us","07/01/2006",,"01","01","F",,"KG-Part, 1-5, GenEd, PK, SpecEd"
"63290","09648","07",,,"63","63","6363220","Walled Lake Outdoor Education Center","3577 Sleeth Ct","3577 SLEETH CT","Commerce Township","COMMERCE TOWNSHIP","48382","48382-1658","Walled Lake",,,,,,"06",,"Riley","Stuart",,"Mr.","06","2486852600","2486850275","StuartRiley@wlcsd.org","www.wloec.homestead.com","02/13/2006",,"01","01","F",,
"82991","00000","09","8201000000","Detroit","82","82","8282010","Covenant House Academy Central","2959 MARTIN LUTHER KING JR BLVD","2959 MARTIN LUTHER KING JR BLVD","DETROIT","DETROIT","48208-2475","48208-2475","Covenant House Academy Central",,,,,"2600322",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org","www.wediducan.com/covenant-house-central","01/10/2006",,"01","03","F",,"9-12, Alt, GenEd, SpecEd"
"82991","09649","04","8201000000","Detroit","82","82","8282010","Covenant House Academy Central","2959 MARTIN LUTHER KING JR BLVD","2959 MARTIN LUTHER KING JR BLVD","DETROIT","DETROIT","48208-2475","48208-2475","Covenant House Academy Central",,"99",,,"260032201949",,,"Cunningham","Antoinette","M","Ms.","06","3134632023","3134632099","acunningham@covenanthouse.org",,"01/10/2006",,"01","05","F",,"9-12, Alt, GenEd, SpecEd"
"18010","09650","07",,,"18","18","1818010","MMCAA School Readiness","201 EAST STATE ST","1006 NORTH MCEWAN ST","CLARE","CLARE","48617-1317","48617-1202","Clare",,,,,"260975001851",,,"Golden","Joleen",,"Ms.","09","9893863805","9893863277","jgolden@mmcaa.org",,"02/07/2006",,"01","05","F",,", PK"
"18020","09651","07",,,"18","18","1818020","MMCAA School Readiness-Farwell","1141 NORTH MCEWAN ST","2050 WEST CADILLAC DR","CLARE","FARWELL","48617-1107","48622-9753","Farwell",,,,,"261410001852",,,"Golden","Joleen",,"Ms.","06","9893863805","9893863277","jgolden@mmcaa.org",,"02/07/2006",,"01","01","F",,", PK"
"25120","09652","05",,,"25","25",,"Flushing Early Childhood Center","409 CHAMBERLAIN ST","409 CHAMBERLAIN ST","FLUSHING","FLUSHING","48433-1605","48433-1605","Flushing",,,,,"261455001861",,,"Brisson","Kaye",,"Mrs.","04","8105912301","8105912330","kaye.brisson@flushing.k12.mi.us","www.flushing.k12.mi.us","09/05/2006",,"01","01","F",,"RetK-Part, KG-Part, AdultEd, GenEd, PK, SchlChoice"
"81140","09653","07",,,"81","81","8181140","Whitmore Lake Early Childhood","8845 MAIN ST","8845 MAIN ST","WHITMORE LAKE","WHITMORE LAKE","48189-9249","48189-9249","Whitmore Lake",,,,,"263633001918",,,"Wanamaker","Sue",,"Ms.","06","7344491052","7344495336","sue.wanamaker@wlps.net","www.wlps.net","08/16/2006",,"01","01","F",,", PK, Tuit"
"41210","09655","05",,,"41","41",,"Rockford Spanish Immersion","3900 KROES ST NE","3900 KROES ST NE","ROCKFORD","ROCKFORD","49341-9250","49341-9250","Rockford",,,,,"263003001876",,,"Hibbeln","Michael",,"Mr.","04","6168636374","6168667132","mhibbeln@rockfordschools.org","www.rockfordschools.org","09/05/2006",,"01","01","F",,"KG-Part, 1-5, GenEd, SpecEd"
"16015","09656","07",,,"16","16","1616015","Head Start","120 NORTH C ST","120 NORTH C ST","CHEBOYGAN","CHEBOYGAN","49721-1239","49721-1239","Cheboygan",,,,,"260891001850",,,"Walcheski","Kristin",,"Ms.","09","2315929912",,"WalcheskiK@nemcsa.org",,"03/23/2006",,"01","07","F",,", PK"
"73000","09657","07",,,"73","73","7373240","Hartley Outdoor Education Center","12633 BEAVER RD","12633 BEAVER RD","SAINT CHARLES","SAINT CHARLES","48655-8633","48655-8633","Saginaw ISD",,,,,,"18",,"Blaschka","Jim",,"Mr.","06","9898656295","9898656981","jblaschka@sisd.cc","www.sisd.cc","03/24/2006",,"01","01","F",,
"63260","09658","06",,,"63","63","6363260","Eagle Creek Education Fund","3739 KERN RD","3739 KERN RD","OAKLAND","OAKLAND","48363-2635","48363-2635","Rochester",,,,,,,"099","Rondeau","Catherine",,"Ms.","03","2484759999",,"lori@eaglecreekacademy.com","www.eaglecreekacademy.org/","03/01/2006",,"01","07","F",,"KG-Part, 1-8, GenEd, PK"
"82010","09659","05",,,"82","82",,"Detroit Association Black Orgs (DABO)","6311 WEST CHICAGO","6311 WEST CHICAGO","DETROIT","DETROIT","48204-2809","48204-2809","Detroit",,,,,"261200001923",,,"Sheffield","Horace","L","Rev.","05","3134910003","3134910616","edonyale@comcast.net","www.dabodetroit.com","03/01/2006",,"01","07","F",,"9-12, Alt"
"82010","09661","05",,,"82","82",,"Riverside Preparatory Middle College Academy","30 JOSEPHINE ST","30 JOSEPHINE ST","DETROIT","DETROIT","48202-1810","48202-1810","Detroit",,,,,"261200001925",,,"Smith","Mary","B","Dr.","04","3132859246","3139722901","smitties@aol.com",,"03/01/2006",,"01","07","F",,"9-12, Alt"
"73240","09663","05",,,"73","73",,"St. Charles Elementary School","801 WEST WALNUT ST","801 WEST WALNUT ST","SAINT CHARLES","SAINT CHARLES","48655-1257","48655-1257","St. Charles",,"99",,,"263264001909",,,"Bruno","Sue","A","Mrs.","04","9898659210","9898652449","brunos@stccs.org","www.stccs.org","07/27/2006",,"01","01","F",,"KG, 1-5, GenEd, PK, SchlChoice, Tuit"
"56010","09664","07",,,"56","56","5656010","Great Start Readiness Program","3917 JEFFERSON AVE","330 WALDO AVE","MIDLAND","MIDLAND","48640-3582","48642-5940","Midland",,,,,"262382001890",,,"Oman","Alan",,"Mr.","08","9896315890",,"aoman@mcesa.k12.mi.us",,"09/19/2005",,"01","05","F",,", PK"
"25030","09665","05",,,"25","25",,"Brendel Elementary School","223 Bush St","223 BUSH ST","Grand Blanc","GRAND BLANC","48439","48439-1341","Grand Blanc",,"01",,,"261635001859",,,"Turner","Rachel",,"Ms.","04","8105916138",,"rturner@grandblancschools.org","www.grandblancschools.org","07/01/2006",,"01","01","F",,"KG, KG-Part, 1-5, GenEd, SpecEd"
"22025","09666","05",,,"22","22",,"Norway Elementary School","300 SECTION ST","300 SECTION ST","NORWAY","NORWAY","49870-1356","49870-1356","Norway-Vulcan",,"01",,,"262604001854",,,"Grayvold","Brad","M","Mr.","04","9065639543","9065635169","bgrayvold@norway.k12.mi.us","www.norway.k12.mi.us","07/03/2006",,"01","01","F",,"RetK-Part, KG, 1-4, Alt, GenEd, PK, SchlChoice, Sp"
"22025","09667","05",,,"22","22",,"Vulcan Middle School","300 SECTION ST","300 SECTION ST","NORWAY","NORWAY","49870-1356","49870-1356","Norway-Vulcan",,"01",,,"262604001855",,,"Tinti","Joseph","R","Mr.","12","9065639563","9065635169","rtinti@norway.k12.mi.us","www.norway.k12.mi.us","07/03/2006",,"01","01","F",,"5-8, Alt, GenEd, SchlChoice, SpecEd"
"73210","09668","05",,,"73","73",,"Hemlock Alternative/Adult Education","PO Box 260","733 NORTH HEMLOCK RD","Hemlock","HEMLOCK","48626","48626-9622","Hemlock",,"99",,,"261818001908",,,"Vondette","Michael",,"Mr.","06","9896425287","9896425109","vondette@hemlock.k12.mi.us","www.hemlock.k12.mi.us","08/11/2006",,"01","01","F",,"9-12, AdultEd, Alt"
"41160","09669","05",,,"41","41",,"Discovery Elementary","2461 60TH ST SE","2461 60TH ST SE","GRAND RAPIDS","GRAND RAPIDS","49508-6626","49508-6626","Kentwood",,"99",,,"262034001874",,,"McNally","Debra",,"Mrs.","04","6168711080","6168711081","debra.mcnally@kentwoodps.org",,"07/12/2006",,"01","01","F",,"KG-Part,1-5, GenEd, SchlChoice, SpecEd"
